    4360: FIN/10:40:48.0000/O.K.
 1008174: FIN/10:40:07.0000/O.K.
   49889: FIN/10:42:16.0000/O.K.
   53572: FIN/10:42:18.0000/O.K.
  995884: FIN/10:42:28.0000/O.K.
  887168: FIN/10:40:08.0000/O.K.
 9101116: FIN/10:42:37.0000/O.K.
 2035737: FIN/10:42:34.0000/O.K.
  416324: FIN/10:42:46.0000/O.K.
  219271: FIN/10:42:52.0000/O.K.
  331549: FIN/10:42:43.0000/O.K.
  411767: FIN/10:42:58.0000/O.K.
   51753: FIN/10:43:05.0000/O.K.
 7200359: FIN/10:40:18.0000/O.K.
    8931: FIN/10:42:49.0000/O.K.
 9953699: FIN/10:43:10.0000/O.K.
   52498: FIN/10:42:22.0000/O.K.
 2060272: FIN/10:43:19.0000/O.K.
  232177: FIN/10:43:31.0000/O.K.
    6645: FIN/10:43:35.0000/O.K.
 7200544: FIN/10:43:37.0000/O.K.
  436949: FIN/10:43:09.0000/O.K.
  515097: FIN/10:44:04.0000/O.K.
 7111117: FIN/10:44:53.0000/O.K.
    9257: FIN/10:44:42.0000/O.K.
  303919: FIN/10:45:02.0000/O.K.
  331025: FIN/10:44:52.0000/O.K.
  301374: FIN/10:43:52.0000/O.K.
   52707: FIN/10:45:02.0000/O.K.
   52078: FIN/10:34:18.0000/O.K.
 7203456: FIN/10:45:16.0000/O.K.
 7202874: FIN/10:45:06.0000/O.K.
  301024: FIN/10:46:00.0000/O.K.
  434803: FIN/10:45:29.0000/O.K.
   52430: FIN/10:46:12.0000/O.K.
  888639: FIN/10:46:00.0000/O.K.
 2084951: FIN/10:46:35.0000/O.K.
 2067348: FIN/10:46:44.0000/O.K.
  995847: FIN/10:47:06.0000/O.K.
  232019: FIN/10:46:38.0000/O.K.
    9277: FIN/10:47:12.0000/O.K.
    8199: FIN/10:47:10.0000/O.K.
   51133: FIN/10:47:36.0000/O.K.
  219203: FIN/10:47:01.0000/O.K.
 2045225: FIN/10:47:44.0000/O.K.
 2025363: FIN/10:48:31.0000/O.K.
 9416043: FIN/10:48:49.0000/O.K.
  301170: FIN/10:48:58.0000/O.K.
  887630: FIN/10:49:23.0000/O.K.
 7571221: FIN/10:49:20.0000/O.K.
 7003038: FIN/10:49:37.0000/O.K.
   52103: FIN/10:49:32.0000/O.K.
 1840303: FIN/10:49:50.0000/O.K.
  219279: FIN/10:50:06.0000/O.K.
  940318: FIN/10:50:25.0000/O.K.
 7203330: FIN/10:50:06.0000/O.K.
    7941: FIN/10:50:34.0000/O.K.
 2053552: FIN/10:50:41.0000/O.K.
 7203325: FIN/10:50:53.0000/O.K.
 2025342: FIN/10:50:37.0000/O.K.
  515444: FIN/10:50:57.0000/O.K.
 2059750: FIN/10:51:06.0000/O.K.
  425533: FIN/10:51:23.0000/O.K.
    8720: FIN/10:51:25.0000/O.K.
 2067948: FIN/10:51:39.0000/O.K.
 7200325: FIN/10:51:51.0000/O.K.
  682686: FIN/10:52:29.0000/O.K.
    7881: FIN/10:52:39.0000/O.K.
   51739: FIN/10:52:38.0000/O.K.
  887931: FIN/10:52:50.0000/O.K.
    9998: FIN/10:52:44.0000/O.K.
  553448: FIN/10:53:14.0000/MP  
  438642: FIN/10:53:37.0000/O.K.
  515060: FIN/10:53:51.0000/O.K.
 9005225: FIN/10:53:58.0000/O.K.
   52115: FIN/10:54:05.0000/O.K.
  515424: FIN/10:53:33.0000/O.K.
  301183: FIN/10:54:02.0000/O.K.
 2051509: FIN/10:53:40.0000/O.K.
  886277: FIN/10:54:14.0000/O.K.
    9354: FIN/10:54:32.0000/O.K.
 2075602: FIN/10:54:13.0000/O.K.
  886293: FIN/10:54:41.0000/O.K.
 7201772: FIN/10:54:34.0000/O.K.
   51929: FIN/10:55:05.0000/O.K.
  515047: FIN/10:54:56.0000/O.K.
  436964: FIN/10:55:40.0000/O.K.
 9007701: FIN/10:54:12.0000/O.K.
    4131: FIN/10:56:43.0000/O.K.
  889288: FIN/10:56:47.0000/O.K.
 7890000: FIN/10:56:49.0000/O.K.
 9005137: FIN/10:56:55.0000/O.K.
 7201204: FIN/10:57:21.0000/O.K.
    9123: FIN/10:57:02.0000/O.K.
  681876: FIN/10:56:56.0000/O.K.
  236994: FIN/10:57:09.0000/O.K.
  920682: FIN/10:57:30.0000/O.K.
   51134: FIN/10:57:45.0000/O.K.
  433100: FIN/10:58:10.0000/O.K.
  886265: FIN/10:58:14.0000/O.K.
 7003023: FIN/10:58:19.0000/O.K.
  443061: FIN/10:58:32.0000/MP  
    7890: FIN/10:58:33.0000/O.K.
  301648: FIN/10:58:37.0000/O.K.
 1700084: FIN/10:57:55.0000/O.K.
 7003001: FIN/10:58:39.0000/O.K.
  899177: FIN/10:59:02.0000/O.K.
 7200323: FIN/10:59:05.0000/O.K.
  232062: FIN/10:59:27.0000/O.K.
  889312: FIN/10:59:10.0000/O.K.
  515440: FIN/10:59:54.0000/O.K.
 7200332: FIN/10:59:44.0000/O.K.
   52105: FIN/11:00:08.0000/O.K.
   51180: FIN/10:59:58.0000/O.K.
    9281: FIN/11:00:19.0000/O.K.
 2051544: FIN/11:00:25.0000/O.K.
    5176: FIN/11:00:49.0000/O.K.
  515487: FIN/11:00:50.0000/O.K.
  515153: FIN/10:59:52.0000/O.K.
  410327: FIN/11:00:58.0000/O.K.
    8650: FIN/11:01:07.0000/O.K.
 9900099: FIN/10:59:48.0000/O.K.
 7201777: FIN/11:01:04.0000/O.K.
  232618: FIN/11:01:11.0000/O.K.
  434596: FIN/11:01:20.0000/O.K.
  887159: FIN/11:01:18.0000/O.K.
 2026163: FIN/11:01:48.0000/O.K.
   49954: FIN/11:01:43.0000/O.K.
  886283: FIN/11:01:56.0000/O.K.
  886284: FIN/11:02:27.0000/O.K.
    6579: FIN/11:00:04.0000/O.K.
    8857: FIN/11:02:16.0000/O.K.
   52251: FIN/11:01:52.0000/O.K.
  434818: FIN/11:02:22.0000/O.K.
    9228: FIN/11:02:44.0000/O.K.
 9999888: FIN/11:02:53.0000/O.K.
    8861: FIN/11:02:44.0000/O.K.
   51733: FIN/11:03:05.0000/O.K.
 7203321: FIN/11:03:18.0000/O.K.
 7778511: FIN/11:03:15.0000/O.K.
 2020730: FIN/11:02:55.0000/O.K.
 1409878: FIN/11:03:38.0000/O.K.
  682651: FIN/11:03:30.0000/O.K.
 7003047: FIN/11:03:44.0000/O.K.
  428223: FIN/11:04:09.0000/O.K.
  889311: FIN/11:04:18.0000/O.K.
 2060278: FIN/11:04:39.0000/O.K.
  886290: FIN/11:04:49.0000/O.K.
  410172: FIN/11:05:09.0000/O.K.
  446425: FIN/11:05:13.0000/O.K.
    9332: FIN/11:05:15.0000/O.K.
 7205027: FIN/11:05:01.0000/O.K.
  551990: FIN/11:05:34.0000/O.K.
  889279: FIN/11:05:43.0000/O.K.
  995886: FIN/11:05:53.0000/O.K.
  682080: FIN/11:05:07.0000/O.K.
   51568: FIN/11:06:25.0000/O.K.
   51562: FIN/11:05:10.0000/O.K.
   51816: FIN/11:04:31.0000/O.K.
    2046: FIN/11:06:40.0000/O.K.
   51508: FIN/11:06:50.0000/O.K.
 2056262: FIN/11:05:00.0000/O.K.
     122: FIN/11:05:21.0000/O.K.
  682630: FIN/11:07:09.0000/O.K.
  515469: FIN/11:07:38.0000/O.K.
 1090347: FIN/11:08:08.0000/O.K.
 2084985: FIN/11:08:14.0000/O.K.
 1399000: FIN/11:08:36.0000/O.K.
 2056306: FIN/11:08:30.0000/O.K.
  995810: FIN/11:08:34.0000/O.K.
 2027239: FIN/11:07:31.0000/O.K.
  889305: FIN/11:08:39.0000/O.K.
  897363: FIN/11:08:40.0000/O.K.
 7770033: FIN/11:08:59.0000/O.K.
  438639: FIN/11:09:31.0000/O.K.
 7501901: FIN/11:09:29.0000/O.K.
  331328: FIN/11:09:41.0000/O.K.
 2073708: FIN/11:09:46.0000/O.K.
    5100: FIN/11:09:44.0000/O.K.
 7201776: FIN/11:10:20.0000/O.K.
  980377: FIN/11:08:48.0000/O.K.
  771771: FIN/11:09:02.0000/O.K.
  515090: FIN/11:08:45.0000/O.K.
  301410: FIN/11:09:50.0000/O.K.
  500267: FIN/11:09:22.0000/O.K.
  995857: FIN/11:10:48.0000/O.K.
   49645: FIN/11:10:49.0000/O.K.
  897348: FIN/11:11:01.0000/O.K.
  920696: FIN/11:11:00.0000/O.K.
   51910: FIN/11:10:39.0000/O.K.
 1441628: FIN/11:12:09.0000/O.K.
  887154: FIN/11:12:15.0000/O.K.
 1403417: FIN/11:12:16.0000/O.K.
 1399031: FIN/11:12:38.0000/O.K.
  682114: FIN/11:09:34.0000/O.K.
  725724: FIN/11:12:32.0000/O.K.
 2027245: FIN/11:12:49.0000/O.K.
    4214: FIN/11:12:40.0000/O.K.
   52971: FIN/11:12:20.0000/O.K.
  515497: FIN/11:12:25.0000/O.K.
   51214: FIN/11:12:54.0000/O.K.
    9261: FIN/11:13:14.0000/O.K.
   52096: FIN/11:13:01.0000/O.K.
 2032161: FIN/11:13:41.0000/O.K.
 2048539: FIN/11:13:46.0000/O.K.
   49395: FIN/11:13:35.0000/O.K.
   51631: FIN/11:13:43.0000/O.K.
    9784: FIN/11:13:45.0000/O.K.
 9101107: FIN/11:13:49.0000/O.K.
  436447: FIN/11:13:34.0000/O.K.
    4132: FIN/11:13:43.0000/O.K.
    8963: FIN/11:13:33.0000/O.K.
  703370: FIN/11:14:01.0000/O.K.
 7202877: FIN/11:13:54.0000/O.K.
 7205009: FIN/11:13:49.0000/O.K.
 1080493: FIN/11:14:41.0000/O.K.
  301627: FIN/11:13:59.0000/O.K.
 7205001: FIN/11:15:23.0000/O.K.
  682682: FIN/11:14:47.0000/O.K.
 7092626: FIN/11:13:06.0000/O.K.
  995802: FIN/11:13:06.0000/O.K.
  515001: FIN/11:15:42.0000/O.K.
  920663: FIN/11:15:41.0000/O.K.
 9005223: FIN/11:15:54.0000/O.K.
 2042527: FIN/11:15:50.0000/O.K.
   51760: FIN/11:16:17.0000/O.K.
 2070826: FIN/11:16:38.0000/O.K.
  416828: FIN/11:16:25.0000/O.K.
 7203326: FIN/11:16:30.0000/O.K.
   51795: FIN/11:16:31.0000/O.K.
  301394: FIN/11:16:47.0000/O.K.
  416010: FIN/11:16:56.0000/O.K.
  232409: FIN/11:16:58.0000/O.K.
    9290: FIN/11:16:46.0000/O.K.
  515074: FIN/11:17:29.0000/O.K.
  443103: FIN/11:16:28.0000/O.K.
    8481: FIN/11:17:31.0000/O.K.
  301691: FIN/11:17:20.0000/O.K.
 1008172: FIN/11:16:58.0000/O.K.
    8680: FIN/11:17:35.0000/O.K.
  720921: FIN/11:17:12.0000/O.K.
  303927: FIN/11:18:23.0000/O.K.
 2085656: FIN/11:18:34.0000/O.K.
 2075667: FIN/11:19:03.0000/O.K.
 2045171: FIN/11:18:20.0000/O.K.
  980354: FIN/11:18:09.0000/O.K.
  410338: FIN/11:18:58.0000/O.K.
   52242: FIN/11:19:24.0000/MP  
  301514: FIN/11:19:36.0000/O.K.
 1008144: FIN/11:19:43.0000/O.K.
 2025353: FIN/11:19:51.0000/O.K.
  410785: FIN/11:19:35.0000/O.K.
 9200730: FIN/11:19:21.0000/O.K.
 7203465: FIN/11:19:59.0000/O.K.
    8954: FIN/11:16:49.0000/O.K.
 7003030: FIN/11:19:36.0000/O.K.
    8999: FIN/11:20:00.0000/O.K.
   51643: FIN/11:20:11.0000/O.K.
 1396260: FIN/11:20:55.0000/O.K.
  331208: FIN/11:21:18.0000/O.K.
  515503: FIN/11:21:31.0000/O.K.
 7200364: FIN/11:20:16.0000/O.K.
  301173: FIN/11:19:34.0000/O.K.
  515166: FIN/11:19:22.0000/O.K.
 2049551: FIN/11:19:29.0000/O.K.
  446363: FIN/11:21:52.0000/O.K.
  505131: FIN/11:22:33.0000/O.K.
 2051481: FIN/11:22:17.0000/O.K.
 2027233: FIN/11:22:31.0000/O.K.
   52295: FIN/11:22:33.0000/O.K.
 1007538: FIN/11:22:45.0000/O.K.
   52279: FIN/11:22:52.0000/O.K.
 2082918: FIN/11:22:34.0000/O.K.
  301365: FIN/11:23:00.0000/O.K.
  887157: FIN/11:23:04.0000/O.K.
 2059736: FIN/11:23:08.0000/MP  
 2011839: FIN/11:23:10.0000/O.K.
 2067255: FIN/11:23:07.0000/O.K.
  434840: FIN/11:23:15.0000/O.K.
 2085582: FIN/11:23:57.0000/O.K.
  207823: FIN/11:23:21.0000/O.K.
  682079: FIN/11:23:54.0000/O.K.
  990002: FIN/11:24:19.0000/O.K.
  886513: FIN/11:24:45.0000/O.K.
  416127: FIN/11:23:56.0000/O.K.
   53280: FIN/11:24:47.0000/O.K.
  331027: FIN/11:23:58.0000/O.K.
   49614: FIN/11:24:46.0000/O.K.
   52372: FIN/11:24:49.0000/MP  
    8220: FIN/11:24:53.0000/O.K.
  207804: FIN/11:25:33.0000/O.K.
 2075681: FIN/11:25:20.0000/O.K.
  442851: FIN/11:25:25.0000/O.K.
   53267: FIN/11:25:36.0000/O.K.
  887632: FIN/11:25:43.0000/O.K.
  886274: FIN/11:26:17.0000/O.K.
   51542: FIN/11:26:28.0000/O.K.
   49367: FIN/11:26:34.0000/O.K.
   52722: FIN/11:25:59.0000/O.K.
 1007539: FIN/11:26:43.0000/O.K.
  682679: FIN/11:26:29.0000/O.K.
 2058530: FIN/11:26:29.0000/O.K.
   52378: FIN/11:26:41.0000/O.K.
 2073732: FIN/11:27:31.0000/O.K.
  500288: FIN/11:27:21.0000/MP  
    9378: FIN/11:26:38.0000/O.K.
   52506: FIN/11:26:45.0000/O.K.
 2059737: FIN/11:26:51.0000/O.K.
 2053541: FIN/11:26:41.0000/O.K.
 7203453: FIN/11:26:31.0000/O.K.
 9180967: FIN/11:26:33.0000/O.K.
 1398998: FIN/11:27:44.0000/O.K.
  910714: FIN/11:27:30.0000/O.K.
 7203464: FIN/11:28:46.0000/O.K.
 2035163: FIN/11:27:50.0000/O.K.
 2053582: FIN/11:27:48.0000/O.K.
  553458: FIN/11:28:02.0000/O.K.
   49302: FIN/11:28:06.0000/O.K.
    9832: FIN/11:28:38.0000/O.K.
  410797: FIN/11:28:29.0000/O.K.
  888608: FIN/11:27:04.0000/O.K.
  887944: FIN/11:28:50.0000/O.K.
 9101707: FIN/11:29:05.0000/O.K.
  336791: FIN/11:29:10.0000/O.K.
  207856: FIN/11:29:16.0000/O.K.
  301524: FIN/11:29:23.0000/O.K.
   52146: FIN/11:27:50.0000/O.K.
  331262: FIN/11:29:19.0000/O.K.
    9774: FIN/11:29:29.0000/O.K.
  897367: FIN/11:30:07.0000/O.K.
  897359: FIN/11:30:06.0000/O.K.
  301705: FIN/11:30:23.0000/O.K.
 7003021: FIN/11:30:13.0000/O.K.
 1007529: FIN/11:30:38.0000/O.K.
  331089: FIN/11:30:52.0000/O.K.
   51698: FIN/11:31:29.0000/O.K.
 7150100: FIN/11:30:20.0000/O.K.
  331162: FIN/11:29:00.0000/O.K.
  232186: FIN/11:28:51.0000/O.K.
 9005139: FIN/11:31:44.0000/O.K.
 2027208: FIN/11:31:47.0000/O.K.
   51494: FIN/11:31:50.0000/O.K.
 7003008: FIN/11:31:08.0000/O.K.
  442882: FIN/11:31:40.0000/O.K.
   51227: FIN/11:32:01.0000/O.K.
   53828: FIN/11:31:53.0000/O.K.
   51994: FIN/11:32:07.0000/O.K.
 1668661: FIN/11:29:25.0000/O.K.
 1271279: FIN/11:31:55.0000/O.K.
 9201069: FIN/11:27:58.0000/O.K.
  995797: FIN/11:32:19.0000/O.K.
 7200316: FIN/11:27:54.0000/O.K.
    7882: FIN/11:32:18.0000/O.K.
   49619: FIN/11:31:27.0000/O.K.
 2060210: FIN/11:32:24.0000/O.K.
  301471: FIN/11:32:24.0000/O.K.
    9256: FIN/11:31:16.0000/O.K.
 2056281: FIN/11:32:35.0000/O.K.
    8431: FIN/11:32:46.0000/O.K.
 7202898: FIN/11:33:00.0000/O.K.
 1958242: FIN/11:33:22.0000/O.K.
 7121314: FIN/11:32:31.0000/O.K.
 2059759: FIN/11:33:25.0000/O.K.
 2011900: FIN/11:33:24.0000/O.K.
 2042543: FIN/11:33:20.0000/O.K.
 7630319: FIN/11:33:26.0000/O.K.
 1007547: FIN/11:33:34.0000/O.K.
 2058483: FIN/11:33:58.0000/O.K.
  336765: FIN/11:33:31.0000/O.K.
 2075680: FIN/11:33:53.0000/O.K.
    9569: FIN/11:33:33.0000/O.K.
  515105: FIN/11:34:15.0000/O.K.
 9005136: FIN/11:33:07.0000/O.K.
   52219: FIN/11:34:21.0000/O.K.
 2054641: FIN/11:34:28.0000/O.K.
 9990101: FIN/11:34:30.0000/O.K.
 2070818: FIN/11:34:31.0000/O.K.
 2032188: FIN/11:34:44.0000/O.K.
  822282: FIN/11:34:38.0000/O.K.
   52337: FIN/11:35:00.0000/MP  
 2051536: FIN/11:34:49.0000/O.K.
   51660: FIN/11:34:52.0000/O.K.
  232161: FIN/11:35:21.0000/O.K.
  887635: FIN/11:35:39.0000/O.K.
  515140: FIN/11:35:00.0000/O.K.
   51925: FIN/11:35:34.0000/O.K.
  320290: FIN/11:35:48.0000/O.K.
  232872: FIN/11:35:55.0000/O.K.
  224885: FIN/11:35:17.0000/O.K.
    9962: FIN/11:36:08.0000/O.K.
  336735: FIN/11:35:55.0000/O.K.
 7201825: FIN/11:36:00.0000/O.K.
  232235: FIN/11:36:34.0000/O.K.
 2082928: FIN/11:36:30.0000/O.K.
  331257: FIN/11:36:54.0000/O.K.
  231920: FIN/11:36:56.0000/O.K.
  232184: FIN/11:37:05.0000/O.K.
 2080959: FIN/11:36:50.0000/O.K.
  515113: FIN/11:37:04.0000/O.K.
  433097: FIN/11:37:17.0000/O.K.
 2081369: FIN/11:37:14.0000/O.K.
  682103: FIN/11:37:20.0000/O.K.
 2045240: FIN/11:37:29.0000/O.K.
    9430: FIN/11:37:55.0000/O.K.
 7200584: FIN/11:37:40.0000/O.K.
 2067337: FIN/11:37:57.0000/O.K.
 7202855: FIN/11:37:45.0000/O.K.
  515499: FIN/11:37:47.0000/O.K.
   49656: FIN/11:38:21.0000/O.K.
